Instance Name; Schedule Type;FS;BFS;UFS;Run nr;Cmax;LinearStartDelay;Start Punctuality;Finish Punctuality
100j-250r-6m.ms;GreedyLoadBalancing;516;38;73,25;1;268;13;0,108910891089109;0,118811881188119
100j-250r-6m.ms;GreedyLoadBalancing;516;38;73,25;2;268;14,4162806408014;0,108910891089109;0,118811881188119
100j-250r-6m.ms;GreedyLoadBalancing;516;38;73,25;3;269,657964553226;89,7788986961562;0,98019801980198;0,99009900990099
100j-250r-6m.ms;GreedyLoadBalancing;516;38;73,25;4;272,393309027534;292,931591834688;0,98019801980198;0,99009900990099
100j-250r-6m.ms;GreedyLoadBalancing;516;38;73,25;5;268;13;0,108910891089109;0,118811881188119
100j-250r-6m.ms;GreedyLoadBalancing;516;38;73,25;6;272,283415544323;138,608274560757;0,98019801980198;0,99009900990099
100j-250r-6m.ms;GreedyLoadBalancing;516;38;73,25;7;266,965282235433;156,560305950514;0,98019801980198;0,99009900990099
100j-250r-6m.ms;GreedyLoadBalancing;516;38;73,25;8;272,655895053688;124,916249951583;0,98019801980198;0,99009900990099
100j-250r-6m.ms;GreedyLoadBalancing;516;38;73,25;9;267,881238663212;207,485167621547;0,98019801980198;0,99009900990099
100j-250r-6m.ms;Random;1152;51;116,25;0;390,410374653424;442,615066632748;0,99009900990099;1
100j-250r-6m.ms;Random;1152;51;116,25;1;394,896362754978;488,091087430097;0,99009900990099;1
100j-250r-6m.ms;Random;1152;51;116,25;2;392,126279931503;456,086956389969;0,99009900990099;1
100j-250r-6m.ms;Random;1152;51;116,25;3;392,086772012335;512,481957757718;0,99009900990099;1
100j-250r-6m.ms;Random;1152;51;116,25;4;387,367776352291;171,458565545115;0,99009900990099;1
100j-250r-6m.ms;Random;1152;51;116,25;5;399,343820297286;672,051703809769;0,99009900990099;1
100j-250r-6m.ms;Random;1152;51;116,25;6;395,696468586046;696,393838340535;0,99009900990099;1
100j-250r-6m.ms;Random;1152;51;116,25;7;392,61445981373;610,002940577116;0,99009900990099;1
100j-250r-6m.ms;Random;1152;51;116,25;8;388,403129651196;397,65781762234;0,99009900990099;1
100j-250r-6m.ms;Random;1152;51;116,25;9;397,905203986227;462,64800593256;0,99009900990099;1
100j-50r-12m.ms;Rolling Machine Assignment;414;18;24;0;143,878800665721;533,326520550865;0,99009900990099;0,99009900990099
100j-50r-12m.ms;Rolling Machine Assignment;414;18;24;1;147,972323838148;592,234429716652;0,99009900990099;1
100j-50r-12m.ms;Rolling Machine Assignment;414;18;24;2;144,422318441505;593,398974348543;0,99009900990099;1
100j-50r-12m.ms;Rolling Machine Assignment;414;18;24;3;144,927900422367;563,828724879315;0,99009900990099;0,99009900990099
100j-50r-12m.ms;Rolling Machine Assignment;414;18;24;4;148,970381747298;588,347389192306;0,99009900990099;0,99009900990099
100j-50r-12m.ms;Rolling Machine Assignment;414;18;24;5;150,199381656819;654,277283951607;0,99009900990099;1
100j-50r-12m.ms;Rolling Machine Assignment;414;18;24;6;146,344527489184;616,836607577943;0,99009900990099;1
100j-50r-12m.ms;Rolling Machine Assignment;414;18;24;7;150,990629280566;628,436556239215;0,99009900990099;0,99009900990099
100j-50r-12m.ms;Rolling Machine Assignment;414;18;24;8;143,162383478941;554,849874591173;0,99009900990099;1
100j-50r-12m.ms;Rolling Machine Assignment;414;18;24;9;144,889061853359;582,372225607528;0,99009900990099;0,99009900990099
100j-50r-12m.ms;GreedyLoadBalancing;761;47;117,25;0;169,824984053499;667,283674077882;0,98019801980198;1
100j-50r-12m.ms;GreedyLoadBalancing;761;47;117,25;1;172,291793866694;651,063975506143;0,98019801980198;0,99009900990099
100j-50r-12m.ms;GreedyLoadBalancing;761;47;117,25;2;172,100572147228;605,589229813006;0,98019801980198;1
100j-50r-12m.ms;GreedyLoadBalancing;761;47;117,25;3;173,446824339137;709,053082095772;0,98019801980198;1
100j-50r-12m.ms;GreedyLoadBalancing;761;47;117,25;4;170,006190539541;706,08365378618;0,98019801980198;0,99009900990099
100j-50r-12m.ms;GreedyLoadBalancing;761;47;117,25;5;168,629793317117;699,028420755895;0,98019801980198;1
100j-50r-12m.ms;GreedyLoadBalancing;761;47;117,25;6;170,122413161897;660,22842968766;0,98019801980198;1
100j-50r-12m.ms;GreedyLoadBalancing;761;47;117,25;7;169,842825003931;690,641419278893;0,98019801980198;0,99009900990099
100j-50r-12m.ms;GreedyLoadBalancing;761;47;117,25;8;170,859493517646;674,327734167556;0,98019801980198;1
100j-50r-12m.ms;GreedyLoadBalancing;761;47;117,25;9;169,595612746411;697,034307010522;0,98019801980198;0,99009900990099
100j-50r-12m.ms;Random;1593;61;147,75;0;244,460576265965;524,352507906983;0,98019801980198;1
100j-50r-12m.ms;Random;1593;61;147,75;1;241,917663021933;290,824583104698;0,98019801980198;1
100j-50r-12m.ms;Random;1593;61;147,75;2;249,12402135631;411,844391167663;0,98019801980198;1
100j-50r-12m.ms;Random;1593;61;147,75;3;243,696488744704;392,8108075934;0,98019801980198;1
100j-50r-12m.ms;Random;1593;61;147,75;4;245,546434473086;331,736512434243;0,98019801980198;1
100j-50r-12m.ms;Random;1593;61;147,75;5;242,181903219443;356,994198427943;0,98019801980198;0,99009900990099
100j-50r-12m.ms;Random;1593;61;147,75;6;243,92304918261;318,664877936352;0,98019801980198;1
100j-50r-12m.ms;Random;1593;61;147,75;7;248,285768582966;318,547363493879;0,98019801980198;1
100j-50r-12m.ms;Random;1593;61;147,75;8;245,296761970066;327,097224393736;0,98019801980198;1
100j-50r-12m.ms;Random;1593;61;147,75;9;246,828927831484;480,104729698557;0,98019801980198;0,99009900990099
100j-50r-6m.ms;Rolling Machine Assignment;146;8;15,75;0;249,115325524016;961,471756013771;0,99009900990099;0,99009900990099
100j-50r-6m.ms;Rolling Machine Assignment;146;8;15,75;1;247,608639346434;1053,25737702518;0,99009900990099;0,99009900990099
100j-50r-6m.ms;Rolling Machine Assignment;146;8;15,75;2;249,338201974257;951,937996745383;0,99009900990099;0,99009900990099
100j-50r-6m.ms;Rolling Machine Assignment;146;8;15,75;3;248,341822118687;946,667604601462;0,99009900990099;0,99009900990099
100j-50r-6m.ms;Rolling Machine Assignment;146;8;15,75;4;247,777150529268;992,204993057566;0,99009900990099;1
100j-50r-6m.ms;Rolling Machine Assignment;146;8;15,75;5;252,958425965167;1062,07428443606;0,99009900990099;1
100j-50r-6m.ms;Rolling Machine Assignment;146;8;15,75;6;240,087384351314;890,857251531107;0,99009900990099;0,99009900990099
100j-50r-6m.ms;Rolling Machine Assignment;146;8;15,75;7;242,494471641609;905,267981170836;0,99009900990099;0,99009900990099
100j-50r-6m.ms;Rolling Machine Assignment;146;8;15,75;8;239,050560105621;923,43576379578;0,99009900990099;0,99009900990099
100j-50r-6m.ms;Rolling Machine Assignment;146;8;15,75;9;247,110262991096;958,842334787822;0,99009900990099;0,99009900990099
100j-50r-6m.ms;GreedyLoadBalancing;432;42;90;0;287,678490292642;1598,0715438022;0,98019801980198;1
100j-50r-6m.ms;GreedyLoadBalancing;432;42;90;1;290,9694205782;1684,77872627564;0,98019801980198;1
100j-50r-6m.ms;GreedyLoadBalancing;432;42;90;2;290,13466433828;1614,63838570921;0,98019801980198;0,99009900990099
100j-50r-6m.ms;GreedyLoadBalancing;432;42;90;3;285,142604247596;1526,61318976971;0,98019801980198;1
100j-50r-6m.ms;GreedyLoadBalancing;432;42;90;4;282,522123884465;1367,62810808724;0,98019801980198;0,99009900990099
100j-50r-6m.ms;GreedyLoadBalancing;432;42;90;5;285,491774049534;1633,30687742092;0,98019801980198;1
100j-50r-6m.ms;GreedyLoadBalancing;432;42;90;6;290,438148854222;1671,83275557918;0,98019801980198;1
100j-50r-6m.ms;GreedyLoadBalancing;432;42;90;7;283,261144886818;1216,22246289475;0,98019801980198;1
100j-50r-6m.ms;GreedyLoadBalancing;432;42;90;8;288,109095876123;1664,56463583705;0,98019801980198;1
100j-50r-6m.ms;GreedyLoadBalancing;432;42;90;9;291,357736312585;1770,03123439887;0,98019801980198;1
100j-50r-6m.ms;Random;1028;48;132,75;0;376,450850958106;280,069357400289;0,98019801980198;0,99009900990099
100j-50r-6m.ms;Random;1028;48;132,75;1;376,32357818592;321,411728416961;0,98019801980198;1
100j-50r-6m.ms;Random;1028;48;132,75;2;379,810360210913;416,693289104902;0,98019801980198;0,99009900990099
100j-50r-6m.ms;Random;1028;48;132,75;3;381,804025115052;706,962138302654;0,98019801980198;0,99009900990099
100j-50r-6m.ms;Random;1028;48;132,75;4;380,36027919769;366,778290620179;0,98019801980198;1
100j-50r-6m.ms;Random;1028;48;132,75;5;379,890638780743;371,034518725754;0,98019801980198;1
100j-50r-6m.ms;Random;1028;48;132,75;6;378,075396179022;378,404427948669;0,98019801980198;0,99009900990099
100j-50r-6m.ms;Random;1028;48;132,75;7;377,3480233379;282,519496588401;0,98019801980198;1
100j-50r-6m.ms;Random;1028;48;132,75;8;386,211406968406;474,485651895518;0,98019801980198;1
100j-50r-6m.ms;Random;1028;48;132,75;9;378,834596359809;462,737572459501;0,98019801980198;1
30j-15r-4m.ms;Rolling Machine Assignment;72;5;8,75;0;112,233686406472;120,717250693466;0,967741935483871;0,967741935483871
30j-15r-4m.ms;Rolling Machine Assignment;72;5;8,75;1;112,163452587302;116,485732850221;0,967741935483871;1
30j-15r-4m.ms;Rolling Machine Assignment;72;5;8,75;2;113,924613086063;85,6068339150597;0,967741935483871;1
30j-15r-4m.ms;Rolling Machine Assignment;72;5;8,75;3;112,836178833467;110,78185665138;0,967741935483871;1
30j-15r-4m.ms;Rolling Machine Assignment;72;5;8,75;4;112,294782596046;81,3367428505467;0,967741935483871;0,967741935483871
30j-15r-4m.ms;Rolling Machine Assignment;72;5;8,75;5;114,09497003981;121,796836723237;0,967741935483871;0,967741935483871
30j-15r-4m.ms;Rolling Machine Assignment;72;5;8,75;6;109,072143244762;95,6456378146929;0,967741935483871;1
30j-15r-4m.ms;Rolling Machine Assignment;72;5;8,75;7;112,112955577427;104,734430420448;0,967741935483871;0,967741935483871
30j-15r-4m.ms;Rolling Machine Assignment;72;5;8,75;8;115,059591748451;103,059059482847;0,967741935483871;1
30j-15r-4m.ms;Rolling Machine Assignment;72;5;8,75;9;110,810334718073;106,738152356982;0,967741935483871;0,967741935483871
30j-15r-4m.ms;GreedyLoadBalancing;140;11;18,25;0;123,410719941513;113,509850183997;0,935483870967742;0,967741935483871
30j-15r-4m.ms;GreedyLoadBalancing;140;11;18,25;1;122,225339220102;125,06234224023;0,935483870967742;1
30j-15r-4m.ms;GreedyLoadBalancing;140;11;18,25;2;122,261333404614;70,0912221959156;0,935483870967742;1
30j-15r-4m.ms;GreedyLoadBalancing;140;11;18,25;3;120,225099716508;70,2985689750383;0,935483870967742;1
30j-15r-4m.ms;GreedyLoadBalancing;140;11;18,25;4;121,458630499513;91,5797198616247;0,935483870967742;1
30j-15r-4m.ms;GreedyLoadBalancing;140;11;18,25;5;125,794017980594;118,366159101616;0,935483870967742;1
30j-15r-4m.ms;GreedyLoadBalancing;140;11;18,25;6;122,77871000735;73,1560734292698;0,935483870967742;1
30j-15r-4m.ms;GreedyLoadBalancing;140;11;18,25;7;122,78932034615;74,9376949726811;0,935483870967742;1
30j-15r-4m.ms;GreedyLoadBalancing;140;11;18,25;8;121,273609075353;76,5421725362949;0,935483870967742;0,967741935483871
30j-15r-4m.ms;GreedyLoadBalancing;140;11;18,25;9;121,713793912739;85,9155074812541;0,935483870967742;0,967741935483871
30j-15r-4m.ms;Random;230;11;21,25;0;149,985970751604;25,849419686798;0,935483870967742;0,967741935483871
30j-15r-4m.ms;Random;230;11;21,25;1;149,374694525657;45,9698645312263;0,935483870967742;1
30j-15r-4m.ms;Random;230;11;21,25;2;146,873185068171;31,3396046877456;0,935483870967742;1
30j-15r-4m.ms;Random;230;11;21,25;3;144,427028097944;27,1727421941084;0,935483870967742;0,967741935483871
30j-15r-4m.ms;Random;230;11;21,25;4;150,873632419245;64,5394309926023;0,935483870967742;1
30j-15r-4m.ms;Random;230;11;21,25;5;146,353817537764;11,1577835454348;0,935483870967742;1
30j-15r-4m.ms;Random;230;11;21,25;6;155,815034816612;114,632364444532;0,935483870967742;1
30j-15r-4m.ms;Random;230;11;21,25;7;145,820616258644;16,0072157185598;0,935483870967742;1
30j-15r-4m.ms;Random;230;11;21,25;8;150,184590739609;56,9518917153685;0,935483870967742;1
30j-15r-4m.ms;Random;230;11;21,25;9;147,735372377571;14,857144793628;0,935483870967742;0,967741935483871
30j-15r-8m.ms;Rolling Machine Assignment;86;7;8,25;0;62,8487086618143;31,1279528919128;0,967741935483871;0,967741935483871
30j-15r-8m.ms;Rolling Machine Assignment;86;7;8,25;1;59,6313978623109;10,2365397989597;1;1
30j-15r-8m.ms;Rolling Machine Assignment;86;7;8,25;2;60,2547321318854;14,2396024827288;0,967741935483871;0,967741935483871
30j-15r-8m.ms;Rolling Machine Assignment;86;7;8,25;3;59,8473755273018;17,8908078172742;1;1
30j-15r-8m.ms;Rolling Machine Assignment;86;7;8,25;4;60,7897881287394;12,0662404334982;1;1
30j-15r-8m.ms;Rolling Machine Assignment;86;7;8,25;5;62,3205073985952;16,3118820500361;1;1
30j-15r-8m.ms;Rolling Machine Assignment;86;7;8,25;6;64,8633949874973;20,9047584211165;0,967741935483871;0,967741935483871
30j-15r-8m.ms;Rolling Machine Assignment;86;7;8,25;7;58,8937851222956;9,2336886563515;0,967741935483871;0,967741935483871
30j-15r-8m.ms;Rolling Machine Assignment;86;7;8,25;8;61,4782501043931;15,8420075663249;1;1
30j-15r-8m.ms;Rolling Machine Assignment;86;7;8,25;9;62,9785365407605;20,8887441313982;1;1
30j-15r-8m.ms;GreedyLoadBalancing;154;15;33,75;0;62;9,71789671984968;0,580645161290323;0,612903225806452
30j-15r-8m.ms;GreedyLoadBalancing;154;15;33,75;1;66,9720608395744;29,2661044774088;0,967741935483871;1
30j-15r-8m.ms;GreedyLoadBalancing;154;15;33,75;2;65,4862803198372;38,6271342983876;0,967741935483871;1
30j-15r-8m.ms;GreedyLoadBalancing;154;15;33,75;3;64,1258220158343;30,7671737007228;0,967741935483871;1
30j-15r-8m.ms;GreedyLoadBalancing;154;15;33,75;4;61,5797569856139;16,008455090661;0,967741935483871;1
30j-15r-8m.ms;GreedyLoadBalancing;154;15;33,75;5;66,7232007918627;36,6343657870045;0,935483870967742;0,967741935483871
30j-15r-8m.ms;GreedyLoadBalancing;154;15;33,75;6;62,1182156674915;5,86545429487689;0,967741935483871;1
30j-15r-8m.ms;GreedyLoadBalancing;154;15;33,75;7;64,9590417894227;21,0579785472484;0,870967741935484;0,903225806451613
30j-15r-8m.ms;GreedyLoadBalancing;154;15;33,75;8;68,3158860763011;38,9469375034426;0,967741935483871;1
30j-15r-8m.ms;GreedyLoadBalancing;154;15;33,75;9;62,2725038339544;16,5195248896266;0,967741935483871;1
30j-15r-8m.ms;Random;324;17;35,75;0;86,8809793368942;54,3287092475485;0,967741935483871;1
30j-15r-8m.ms;Random;324;17;35,75;1;86,5207603130055;37,5057223009528;0,967741935483871;1
30j-15r-8m.ms;Random;324;17;35,75;2;85,6803774313161;47,750644127382;0,967741935483871;1
30j-15r-8m.ms;Random;324;17;35,75;3;85,2350294329121;27,2593013667917;0,967741935483871;1
30j-15r-8m.ms;Random;324;17;35,75;4;88,7213748965808;43,644127965623;0,967741935483871;1
30j-15r-8m.ms;Random;324;17;35,75;5;87,9116117585862;35,0685727341328;0,967741935483871;1
30j-15r-8m.ms;Random;324;17;35,75;6;86,1767395908189;31,4331640797628;0,967741935483871;1
30j-15r-8m.ms;Random;324;17;35,75;7;86,6669113825185;38,0038510157722;0,967741935483871;1
30j-15r-8m.ms;Random;324;17;35,75;8;86,558790413108;34,3663165604735;0,967741935483871;1
30j-15r-8m.ms;Random;324;17;35,75;9;87,4622963074839;54,911051545912;0,967741935483871;1
30j-30r-4m.ms;Rolling Machine Assignment;37;5;4,5;0;93,0072127865032;84,949533349899;0,967741935483871;0,967741935483871
30j-30r-4m.ms;Rolling Machine Assignment;37;5;4,5;1;92,9398405240091;84,5078628485595;0,967741935483871;0,967741935483871
30j-30r-4m.ms;Rolling Machine Assignment;37;5;4,5;2;94,9233094349182;66,0742595816463;0,967741935483871;1
30j-30r-4m.ms;Rolling Machine Assignment;37;5;4,5;3;97,3316558529388;108,204674335924;0,967741935483871;0,967741935483871
30j-30r-4m.ms;Rolling Machine Assignment;37;5;4,5;4;91,0302804073821;44,9990741195866;0,967741935483871;0,967741935483871
30j-30r-4m.ms;Rolling Machine Assignment;37;5;4,5;5;94,3497209179845;80,2495376768146;0,967741935483871;0,967741935483871
30j-30r-4m.ms;Rolling Machine Assignment;37;5;4,5;6;95,9597110016572;93,1677745249505;0,967741935483871;1
30j-30r-4m.ms;Rolling Machine Assignment;37;5;4,5;7;92,8138387047981;61,5403386521812;0,967741935483871;0,967741935483871
30j-30r-4m.ms;Rolling Machine Assignment;37;5;4,5;8;91,3829469997012;43,8703124609729;0,967741935483871;1
30j-30r-4m.ms;Rolling Machine Assignment;37;5;4,5;9;92,7603546598495;72,4473938071526;0,967741935483871;1
30j-30r-4m.ms;GreedyLoadBalancing;95;13;20,25;0;105,530531614722;61,1340913594155;0,935483870967742;1
30j-30r-4m.ms;GreedyLoadBalancing;95;13;20,25;1;108,832993740644;67,92456565997;0,935483870967742;0,967741935483871
30j-30r-4m.ms;GreedyLoadBalancing;95;13;20,25;2;107,420325169719;51,723207862918;0,935483870967742;1
30j-30r-4m.ms;GreedyLoadBalancing;95;13;20,25;3;105,52673793102;53,8069191688845;0,935483870967742;0,967741935483871
30j-30r-4m.ms;GreedyLoadBalancing;95;13;20,25;4;105,922360284443;50,0838948374581;0,935483870967742;0,967741935483871
30j-30r-4m.ms;GreedyLoadBalancing;95;13;20,25;5;107,702232960853;62,5265043405345;0,935483870967742;1
30j-30r-4m.ms;GreedyLoadBalancing;95;13;20,25;6;108,189327760135;56,4963546845927;0,935483870967742;0,967741935483871
30j-30r-4m.ms;GreedyLoadBalancing;95;13;20,25;7;108,21049738448;53,0538586869618;0,935483870967742;1
30j-30r-4m.ms;GreedyLoadBalancing;95;13;20,25;8;109,066989757833;77,4070159951198;0,935483870967742;0,967741935483871
30j-30r-4m.ms;GreedyLoadBalancing;95;13;20,25;9;106,004259586528;44,6034477218864;0,935483870967742;0,967741935483871
30j-30r-4m.ms;Random;233;16;37,5;0;146,667284420475;96,9835405057651;0,967741935483871;1
30j-30r-4m.ms;Random;233;16;37,5;1;145,941204271875;68,3009951349879;0,967741935483871;1
30j-30r-4m.ms;Random;233;16;37,5;2;143,543844059706;50,1136510215365;0,967741935483871;1
30j-30r-4m.ms;Random;233;16;37,5;3;143,153549034453;53,7983877270969;0,967741935483871;1
30j-30r-4m.ms;Random;233;16;37,5;4;142,437463752273;42,9402599690365;0,967741935483871;1
30j-30r-4m.ms;Random;233;16;37,5;5;141,916164886098;42,615771578315;0,967741935483871;1
30j-30r-4m.ms;Random;233;16;37,5;6;142,394711856017;34,6084381507275;0,967741935483871;1
30j-30r-4m.ms;Random;233;16;37,5;7;141,149968436584;19,2385476412751;0,967741935483871;1
30j-30r-4m.ms;Random;233;16;37,5;8;142,393948372577;22,3961664674471;0,967741935483871;1
30j-30r-4m.ms;Random;233;16;37,5;9;141,365589199021;41,9896609443955;0,967741935483871;1
30j-30r-8m.ms;Rolling Machine Assignment;107;12;11;0;43,5160477892734;32,2723224950681;0,967741935483871;0,967741935483871
30j-30r-8m.ms;Rolling Machine Assignment;107;12;11;1;45,3465447704869;48,8780070231179;0,967741935483871;0,967741935483871
30j-30r-8m.ms;Rolling Machine Assignment;107;12;11;2;47,6367189142214;44,9471247764767;0,967741935483871;0,967741935483871
30j-30r-8m.ms;Rolling Machine Assignment;107;12;11;3;47,1903625157577;50,7323312567054;0,967741935483871;1
30j-30r-8m.ms;Rolling Machine Assignment;107;12;11;4;43,0581590139432;23,0308916652254;0,967741935483871;0,967741935483871
30j-30r-8m.ms;Rolling Machine Assignment;107;12;11;5;43,824764406783;36,6596689515603;0,967741935483871;1
30j-30r-8m.ms;Rolling Machine Assignment;107;12;11;6;42,798602206578;35,8990356195646;0,967741935483871;0,967741935483871
30j-30r-8m.ms;Rolling Machine Assignment;107;12;11;7;44,5473151847404;38,6358167222446;0,967741935483871;1
30j-30r-8m.ms;Rolling Machine Assignment;107;12;11;8;45,823757704963;37,4284142538121;0,967741935483871;1
30j-30r-8m.ms;Rolling Machine Assignment;107;12;11;9;47,0762793704526;33,2889185649041;0,967741935483871;0,967741935483871
30j-30r-8m.ms;GreedyLoadBalancing;118;17;16,25;0;45,2328842642608;49,2322980103588;0,935483870967742;1
30j-30r-8m.ms;GreedyLoadBalancing;118;17;16,25;1;43,0521290611621;42,2915933125029;0,935483870967742;1
30j-30r-8m.ms;GreedyLoadBalancing;118;17;16,25;2;45,3950047172096;53,2730695477784;0,935483870967742;1
30j-30r-8m.ms;GreedyLoadBalancing;118;17;16,25;3;44,6427650673852;52,2487800201951;0,935483870967742;1
30j-30r-8m.ms;GreedyLoadBalancing;118;17;16,25;4;44,7219114035639;35,7805269041587;0,935483870967742;1
30j-30r-8m.ms;GreedyLoadBalancing;118;17;16,25;5;45,5067699326947;68,4471847937786;0,935483870967742;0,967741935483871
30j-30r-8m.ms;GreedyLoadBalancing;118;17;16,25;6;45,7077350806825;42,8120610838207;0,935483870967742;1
30j-30r-8m.ms;GreedyLoadBalancing;118;17;16,25;7;44,1324083025587;30,4748224182294;0,935483870967742;1
30j-30r-8m.ms;GreedyLoadBalancing;118;17;16,25;8;44,587842367555;29,5881502723291;0,935483870967742;0,967741935483871
30j-30r-8m.ms;GreedyLoadBalancing;118;17;16,25;9;43,9400294690085;35,6237135464468;0,935483870967742;1
30j-30r-8m.ms;Random;314;20;23,75;0;76,1681950509054;45,6778690089855;0,967741935483871;1
30j-30r-8m.ms;Random;314;20;23,75;1;78,5631431095354;36,0994696873922;0,967741935483871;1
30j-30r-8m.ms;Random;314;20;23,75;2;77,3870697710072;42,6412423856294;0,967741935483871;1
30j-30r-8m.ms;Random;314;20;23,75;3;76,4038905904519;29,2977503447236;0,967741935483871;1
30j-30r-8m.ms;Random;314;20;23,75;4;74,4749836328824;22,0150808219964;0,967741935483871;1
30j-30r-8m.ms;Random;314;20;23,75;5;76,6670535884979;46,3391190404002;0,967741935483871;1
30j-30r-8m.ms;Random;314;20;23,75;6;75,9094255917502;50,5025826303672;0,967741935483871;1
30j-30r-8m.ms;Random;314;20;23,75;7;77,7277391889341;20,1211482494033;0,967741935483871;1
30j-30r-8m.ms;Random;314;20;23,75;8;78,7563908050576;21,7456802945762;0,967741935483871;1
30j-30r-8m.ms;Random;314;20;23,75;9;76,7558273733541;40,164712833118;0,967741935483871;1
30j-75r-4m.ms;Rolling Machine Assignment;95;11;10,5;0;91;5,96728531511747;0,483870967741936;0,483870967741936
30j-75r-4m.ms;Rolling Machine Assignment;95;11;10,5;1;106,291434692813;33,1760595314583;0,967741935483871;0,967741935483871
30j-75r-4m.ms;Rolling Machine Assignment;95;11;10,5;2;103,063706740621;12,9109733648825;0,967741935483871;0,967741935483871
30j-75r-4m.ms;Rolling Machine Assignment;95;11;10,5;3;110,384865941992;88,2107929844499;0,967741935483871;0,967741935483871
30j-75r-4m.ms;Rolling Machine Assignment;95;11;10,5;4;91;3,58428778688735;0,483870967741936;0,483870967741936
30j-75r-4m.ms;Rolling Machine Assignment;95;11;10,5;5;91;1,28276251564281;0,483870967741936;0,483870967741936
30j-75r-4m.ms;Rolling Machine Assignment;95;11;10,5;6;107,476519879071;40,5117578940821;0,967741935483871;0,967741935483871
30j-75r-4m.ms;Rolling Machine Assignment;95;11;10,5;7;91;2,69442982061626;0,483870967741936;0,483870967741936
30j-75r-4m.ms;Rolling Machine Assignment;95;11;10,5;8;91;8,44339301150496;0,483870967741936;0,483870967741936
30j-75r-4m.ms;Rolling Machine Assignment;95;11;10,5;9;107,699136600857;24,0927504445564;0,967741935483871;0,967741935483871
30j-75r-4m.ms;GreedyLoadBalancing;162;15;25,25;0;125,582359142136;88,096463971693;0,935483870967742;0,967741935483871
30j-75r-4m.ms;GreedyLoadBalancing;162;15;25,25;1;111;17,8066496537891;0,225806451612903;0,258064516129032
30j-75r-4m.ms;GreedyLoadBalancing;162;15;25,25;2;111;14,7023079164885;0,225806451612903;0,258064516129032
30j-75r-4m.ms;GreedyLoadBalancing;162;15;25,25;3;111;13,2262042334398;0,225806451612903;0,258064516129032
30j-75r-4m.ms;GreedyLoadBalancing;162;15;25,25;4;111;8,12316037887146;0,225806451612903;0,258064516129032
30j-75r-4m.ms;GreedyLoadBalancing;162;15;25,25;5;131,448382549667;125,326076649349;0,935483870967742;0,967741935483871
30j-75r-4m.ms;GreedyLoadBalancing;162;15;25,25;6;123,59575647551;118,639779987946;0,935483870967742;0,967741935483871
30j-75r-4m.ms;GreedyLoadBalancing;162;15;25,25;7;111;25,3963809061554;0,225806451612903;0,258064516129032
30j-75r-4m.ms;GreedyLoadBalancing;162;15;25,25;8;111;22,2456959586406;0,225806451612903;0,258064516129032
30j-75r-4m.ms;GreedyLoadBalancing;162;15;25,25;9;111;12,957155060324;0,225806451612903;0,258064516129032
30j-75r-4m.ms;Random;299;17;32,25;0;162,962174722914;54,7995469064433;0,967741935483871;1
30j-75r-4m.ms;Random;299;17;32,25;1;165,096405150081;50,5921886404878;0,967741935483871;1
30j-75r-4m.ms;Random;299;17;32,25;2;163,499379029308;46,9071167896542;0,967741935483871;1
30j-75r-4m.ms;Random;299;17;32,25;3;163,26624152965;17,0997991041263;0,967741935483871;1
30j-75r-4m.ms;Random;299;17;32,25;4;163,413244723146;28,6154887306867;0,967741935483871;1
30j-75r-4m.ms;Random;299;17;32,25;5;161,301134509961;41,7760379663925;0,967741935483871;1
30j-75r-4m.ms;Random;299;17;32,25;6;164,190484655731;34,8863179579019;0,967741935483871;1
30j-75r-4m.ms;Random;299;17;32,25;7;164,033070571138;58,3106277181993;0,967741935483871;1
30j-75r-4m.ms;Random;299;17;32,25;8;161,762734357913;19,5690851551399;0,967741935483871;1
30j-75r-4m.ms;Random;299;17;32,25;9;166,562728795577;80,8965515430845;0,967741935483871;1
30j-75r-8m.ms;Rolling Machine Assignment;204;16;23,25;0;80,2806225908236;17,7144037383095;1;1
30j-75r-8m.ms;Rolling Machine Assignment;204;16;23,25;1;77,2440373370789;16,8764663031071;1;1
30j-75r-8m.ms;Rolling Machine Assignment;204;16;23,25;2;80,7915406295871;16,6379583527393;1;1
30j-75r-8m.ms;Rolling Machine Assignment;204;16;23,25;3;77,1877422331798;21,0207652374467;1;1
30j-75r-8m.ms;Rolling Machine Assignment;204;16;23,25;4;76,1387577634472;16,1057374850906;1;1
30j-75r-8m.ms;Rolling Machine Assignment;204;16;23,25;5;77,3741502813057;29,5695333643366;1;1
30j-75r-8m.ms;Rolling Machine Assignment;204;16;23,25;6;82,9312469827862;30,4476167357111;1;1
30j-75r-8m.ms;Rolling Machine Assignment;204;16;23,25;7;79,5380514549251;13,4910432409353;1;1
30j-75r-8m.ms;Rolling Machine Assignment;204;16;23,25;8;78,9930539696696;25,8599815502195;1;1
30j-75r-8m.ms;Rolling Machine Assignment;204;16;23,25;9;81,1662777389067;21,9949127207669;1;1
30j-75r-8m.ms;GreedyLoadBalancing;228;16;23,25;0;68;0;0,129032258064516;0,129032258064516
30j-75r-8m.ms;GreedyLoadBalancing;228;16;23,25;1;68;9,1765784169694;0,516129032258065;0,516129032258065
30j-75r-8m.ms;GreedyLoadBalancing;228;16;23,25;2;82,1785514995401;8,73598642738623;0,967741935483871;1
30j-75r-8m.ms;GreedyLoadBalancing;228;16;23,25;3;84,5011596627654;15,8541832320703;1;1
